sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,maximum_magnitude,strategy_PFLO_1,strategy_PFLO_2,year
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.0,2023
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.0,2024
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.0,2025
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.0,2026
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.0,2027
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,2028
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,2029
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,2030
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,2031
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,2032
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,2033
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,2034
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,2035
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.391304347826087,2036
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,2037
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,2038
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,2039
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,2040
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.6086956521739131,2041
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,2042
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,2043
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,2044
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.782608695652174,2045
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,2046
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,2047
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,2048
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,2049
0.0,0.0,TFR:WALI:INC_TREATMENT_RURAL,0.0,0.0,0.0,0.0,0.0,1.0,2050
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2015
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2016
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2017
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2018
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2019
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2023
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2024
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2025
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2026
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.0,2027
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.013043478260869565,2028
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.02608695652173913,2029
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.03913043478260869,2030
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.05217391304347826,2031
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,2032
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.07826086956521738,2033
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.09130434782608696,2034
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.10434782608695652,2035
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.11739130434782609,2036
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,2037
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.14347826086956522,2038
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.15652173913043477,2039
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.16956521739130434,2040
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.1826086956521739,2041
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.1956521739130435,2042
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.20869565217391303,2043
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.22173913043478258,2044
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.23478260869565218,2045
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.24782608695652172,2046
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,2047
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.27391304347826084,2048
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.28695652173913044,2049
0.0,0.0,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,0.0,0.0,0.0,0.0,0.0,0.3,2050
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2015
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2016
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2017
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2018
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2019
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2023
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2024
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2025
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2026
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.0,2027
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.041304347826086954,2028
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.08260869565217391,2029
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.12391304347826086,2030
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.16521739130434782,2031
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.20652173913043476,2032
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.24782608695652172,2033
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.2891304347826087,2034
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.33043478260869563,2035
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.3717391304347826,2036
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.4130434782608695,2037
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.4543478260869565,2038
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.49565217391304345,2039
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.5369565217391303,2040
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.5782608695652174,2041
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.6195652173913043,2042
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.6608695652173913,2043
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.7021739130434782,2044
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.7434782608695653,2045
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.7847826086956522,2046
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.826086956521739,2047
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.867391304347826,2048
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.908695652173913,2049
0.0,0.0,TFR:WASO:INC_ANAEROBIC_AND_COMPOST,0.0,0.0,0.0,0.0,0.0,0.95,2050
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2015
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2016
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2017
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2018
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2019
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2023
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2024
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2025
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2026
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.0,2027
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.03695652173913043,2028
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.07391304347826086,2029
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.1108695652173913,2030
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.14782608695652172,2031
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.18478260869565216,2032
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.2217391304347826,2033
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.25869565217391305,2034
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.29565217391304344,2035
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.33260869565217394,2036
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.3695652173913043,2037
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.40652173913043477,2038
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.4434782608695652,2039
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.4804347826086956,2040
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.5173913043478261,2041
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.5543478260869565,2042
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.5913043478260869,2043
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.6282608695652173,2044
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.6652173913043479,2045
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.7021739130434782,2046
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,2047
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.7760869565217391,2048
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.8130434782608695,2049
0.0,0.0,TFR:WASO:INC_ENERGY_FROM_INCINERATION,0.0,0.0,0.0,0.0,0.0,0.85,2050
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2015
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2016
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2017
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2018
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2019
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2020
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2021
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2022
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2023
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2024
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2025
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2026
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.0,2027
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.041304347826086954,2028
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.08260869565217391,2029
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.12391304347826086,2030
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.16521739130434782,2031
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.20652173913043476,2032
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.24782608695652172,2033
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.2891304347826087,2034
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.33043478260869563,2035
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.3717391304347826,2036
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.4130434782608695,2037
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.4543478260869565,2038
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.49565217391304345,2039
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.5369565217391303,2040
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.5782608695652174,2041
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.6195652173913043,2042
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.6608695652173913,2043
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.7021739130434782,2044
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.7434782608695653,2045
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.7847826086956522,2046
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.826086956521739,2047
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.867391304347826,2048
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.908695652173913,2049
0.0,0.0,TFR:WASO:INC_RECYCLING,0.0,0.0,0.0,0.0,0.0,0.95,2050
